date,Country/Region,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,share_of_last_week,percentage,population
2022-10-17,Cyprus,35.1264,33.4299,593542,1189,0,592353,0.46483652378433205,0.5,12.07361
2022-10-17,Denmark,56.2639,9.5018,3367633,7244,0,3360389,0.27111030210239656,0.3,57.92203
2022-10-17,Estonia,58.5953,25.0136,604552,2713,0,601839,0.1993211502070955,0.2,13.26539
2022-10-17,Finland,61.92411,25.748151,1323455,6242,0,1317213,0.8176326357904122,0.8,55.40718
2022-10-17,France,46.2276,2.2137,36487995,157020,0,36330975,1.0828794511729132,1.1,652.73512
2022-10-17,Germany,51.165691,10.451526,34758889,151629,0,34607260,1.8346990319512226,1.8,837.83945
2022-10-17,Greece,39.0742,21.8243,5026494,33313,0,4993181,1.0231186986396483,1.0,104.23056
2022-10-17,Hungary,47.1625,19.5033,2120543,47680,0,2072863,0.5958851105589464,0.6,96.6035
2022-10-17,Iceland,64.9631,-19.0208,205963,213,0,205750,0.06797337385841146,0.1,3.4125
2022-10-17,Ireland,53.1424,-7.6921,1668301,7988,0,1660313,0.13504757235055304,0.1,49.37796
2022-10-17,Italy,41.87194,12.56738,23114013,178081,0,22935932,1.2251788557876124,1.2,604.61828
2022-10-17,Kosovo,42.602636,20.902977,272124,3201,0,268923,0.009921947347532743,0.0,18.45
2022-10-17,Latvia,56.8796,24.6032,944302,6033,0,938269,0.5460117631859299,0.5,18.86202
2022-10-17,Liechtenstein,47.14,9.55,20389,86,0,20303,1.2065329344254254,1.2,0.38137
2022-10-17,Lithuania,55.1694,23.8813,1261643,9363,0,1252280,0.3671403083122563,0.4,27.22291
2022-10-17,Luxembourg,49.8153,6.1296,297835,1136,0,296699,0.9750365135058002,1.0,6.25976
2022-10-17,Malta,35.9375,14.3754,115036,806,0,114230,0.12952467053791855,0.1,4.41539
2022-10-17,Moldova,47.4116,28.3699,591912,11870,0,580042,0.18600737947532742,0.2,40.33963
2022-10-17,Monaco,43.7333,7.4167,14808,63,0,14745,0.6145326850351162,0.6,0.39244
2022-10-17,Montenegro,42.708678,19.37439,281890,2784,0,279106,0.22065344637979353,0.2,6.28062
2022-10-17,Netherlands,52.1326,5.2913,8587789,23367,0,8564422,0.27006951381781735,0.3,171.34873
2022-10-17,North Macedonia,41.6086,21.7453,343665,9553,0,334112,0.07972880566831071,0.1,20.8338
2022-10-17,Norway,60.472,8.4689,1463571,4153,0,1459418,0.03265984362904157,0.0,54.21242
2022-10-17,Poland,51.9194,19.1451,6327033,117900,0,6209133,0.181459461330453,0.2,378.46605
2022-10-17,Portugal,39.3999,-8.2245,5509424,25125,0,5484299,0.13097557929830778,0.1,101.96707
2022-10-17,Romania,45.9432,24.9668,3280165,67124,0,3213041,0.12636559441369566,0.1,192.37682
2022-10-17,San Marino,43.9424,12.4578,21291,118,0,21173,1.1178432201399653,1.1,0.33938
2022-10-17,Serbia,44.0165,21.0059,2389987,17144,0,2372843,0.4337680497843712,0.4,87.3737
2022-10-17,Slovakia,48.669,19.699,2637041,20518,0,2616523,0.1747033891395697,0.2,54.59643
2022-10-17,Slovenia,46.1512,14.9955,1216276,6855,0,1209421,1.0631632951731351,1.1,20.78931
2022-10-17,Spain,40.463667,-3.74922,13462593,114641,0,13347952,0.15340284000266516,0.2,467.54783
2022-10-17,Sweden,60.128161,18.643501,2604866,20438,0,2584428,0.14254092149077918,0.1,100.9927
2022-10-17,Switzerland,46.8182,8.2275,4164685,14025,0,4150660,0.8545424203751304,0.9,86.54618
2022-10-17,Turkey,38.9637,35.2433,16919638,101203,0,16818435,0.0,0.0,843.39067
2022-10-17,Ukraine,48.3794,31.1656,5560188,117475,0,5442713,1.440418921086841,1.4,437.33759
2022-10-17,United Kingdom,55.3781,-3.436,24021790,210713,0,23811077,0.26842296098667084,0.3,678.86004
2022-10-18,Albania,41.1533,20.1683,332673,3592,0,329081,0.04178277167067962,0.0,28.778
2022-10-18,Andorra,42.5063,1.5218,46366,155,0,46211,0.19626450416253288,0.2,0.77265
2022-10-18,Austria,47.5162,14.5501,5356174,20943,0,5335231,1.540539945117541,1.5,90.064
2022-10-18,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-10-18,Belgium,50.8333,4.469936,4594338,32810,0,4561528,0.40961287567436266,0.4,115.89616
2022-10-18,Bosnia and Herzegovina,43.9159,17.6791,399544,16160,0,383384,0.07934044811084637,0.1,32.80815
2022-10-18,Bulgaria,42.7339,25.4858,1272015,37801,0,1234214,0.38246404326993,0.4,69.48445
2022-10-18,Croatia,45.1,15.2,1242154,17039,0,1225115,0.2896581261260681,0.3,41.05268
2022-10-18,Cyprus,35.1264,33.4299,593542,1189,0,592353,0.46483652378433205,0.5,12.07361
2022-10-18,Denmark,56.2639,9.5018,3369020,7255,0,3361765,0.2625986191830265,0.3,57.92203
2022-10-18,Estonia,58.5953,25.0136,605622,2729,0,602893,0.1766778617685619,0.2,13.26539
2022-10-18,Finland,61.92411,25.748151,1323455,6242,0,1317213,0.8176326357904122,0.8,55.40718
2022-10-18,France,46.2276,2.2137,36575661,157121,0,36418540,1.0608229335896349,1.1,652.73512
2022-10-18,Germany,51.165691,10.451526,34888963,151877,0,34737086,1.8087295973801227,1.8,837.83945
2022-10-18,Greece,39.0742,21.8243,5081981,33426,0,5048555,1.0918380056910877,1.1,104.23056
2022-10-18,Hungary,47.1625,19.5033,2120543,47680,0,2072863,0.5958851105589464,0.6,96.6035
2022-10-18,Iceland,64.9631,-19.0208,206134,213,0,205921,0.08295574723238282,0.1,3.4125
2022-10-18,Ireland,53.1424,-7.6921,1668301,7988,0,1660313,0.13504757235055304,0.1,49.37796
2022-10-18,Italy,41.87194,12.56738,23172370,178194,0,22994176,1.1894683193820916,1.2,604.61828
2022-10-18,Kosovo,42.602636,20.902977,272125,3201,0,268924,0.009186954524575103,0.0,18.45
2022-10-18,Latvia,56.8796,24.6032,945174,6036,0,939138,0.5335525522284785,0.5,18.86202
2022-10-18,Liechtenstein,47.14,9.55,20434,86,0,20348,1.091318390917099,1.1,0.38137
2022-10-18,Lithuania,55.1694,23.8813,1262782,9369,0,1253413,0.33742958008587387,0.3,27.22291
2022-10-18,Luxembourg,49.8153,6.1296,298647,1140,0,297507,0.9559781280240551,1.0,6.25976
2022-10-18,Malta,35.9375,14.3754,115072,806,0,114266,0.14078142380422692,0.1,4.41539
2022-10-18,Moldova,47.4116,28.3699,591912,11870,0,580042,0.009967697901039343,0.0,40.33963
2022-10-18,Monaco,43.7333,7.4167,14808,63,0,14745,0.2971366828741221,0.3,0.39244
2022-10-18,Montenegro,42.708678,19.37439,281979,2784,0,279195,0.20710762148954354,0.2,6.28062
2022-10-18,Netherlands,52.1326,5.2913,8599430,23394,0,8576036,0.2646454474308181,0.3,171.34873
2022-10-18,North Macedonia,41.6086,21.7453,343722,9554,0,334168,0.0962987530620676,0.1,20.8338
2022-10-18,Norway,60.472,8.4689,1463668,4153,0,1459515,0.034024109292544485,0.0,54.21242
2022-10-18,Poland,51.9194,19.1451,6329293,117931,0,6211362,0.1651527271687375,0.2,378.46605
2022-10-18,Portugal,39.3999,-8.2245,5509424,25128,0,5484296,0.0684282059249751,0.1,101.96707
2022-10-18,Romania,45.9432,24.9668,3281047,67131,0,3213916,0.12273521226608458,0.1,192.37682
2022-10-18,San Marino,43.9424,12.4578,21363,118,0,21245,1.0719468239479475,1.1,0.33938
2022-10-18,Serbia,44.0165,21.0059,2391427,17154,0,2374273,0.40758091298626303,0.4,87.3737
2022-10-18,Slovakia,48.669,19.699,2637967,20523,0,2617444,0.1706996334677424,0.2,54.59643
2022-10-18,Slovenia,46.1512,14.9955,1219095,6858,0,1212237,0.988766256936498,1.0,20.78931
2022-10-18,Spain,40.463667,-3.74922,13462593,114641,0,13347952,0.15340284000266516,0.2,467.54783
2022-10-18,Sweden,60.128161,18.643501,2604866,20438,0,2584428,0.14254092149077918,0.1,100.9927
2022-10-18,Switzerland,46.8182,8.2275,4164685,14031,0,4150654,0.0,0.0,86.54618
2022-10-18,Turkey,38.9637,35.2433,16919638,101203,0,16818435,0.0,0.0,843.39067
2022-10-18,Ukraine,48.3794,31.1656,5583170,117679,0,5465491,1.843379298857101,1.8,437.33759
2022-10-18,United Kingdom,55.3781,-3.436,24021796,210817,0,23810979,0.2678359270056244,0.3,678.86004
2022-10-19,Albania,41.1533,20.1683,332701,3592,0,329109,0.04388324651864587,0.0,28.778
2022-10-19,Andorra,42.5063,1.5218,46449,155,0,46294,0.1786906069021938,0.2,0.77265
2022-10-19,Austria,47.5162,14.5501,5369885,20953,0,5348932,1.4480757036696317,1.4,90.064
2022-10-19,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-10-19,Belgium,50.8333,4.469936,4594338,32810,0,4561528,0.40961287567436266,0.4,115.89616
2022-10-19,Bosnia and Herzegovina,43.9159,17.6791,399584,16161,0,383423,0.07157443741491151,0.1,32.80815
2022-10-19,Bulgaria,42.7339,25.4858,1272645,37812,0,1234833,0.36223770179429454,0.4,69.48445
2022-10-19,Croatia,45.1,15.2,1242909,17046,0,1225863,0.274597738048401,0.3,41.05268
2022-10-19,Cyprus,35.1264,33.4299,593542,1189,0,592353,0.46483652378433205,0.5,12.07361
2022-10-19,Denmark,56.2639,9.5018,3370464,7271,0,3363193,0.26373223390013956,0.3,57.92203
2022-10-19,Estonia,58.5953,25.0136,605622,2729,0,602893,0.1766778617685619,0.2,13.26539
2022-10-19,Finland,61.92411,25.748151,1323455,6242,0,1317213,0.8176326357904122,0.8,55.40718
2022-10-19,France,46.2276,2.2137,36638723,157227,0,36481496,1.0456614440410492,1.0,652.73512
2022-10-19,Germany,51.165691,10.451526,35005769,152100,0,34853669,1.7215448116566159,1.7,837.83945
2022-10-19,Greece,39.0742,21.8243,5081981,33426,0,5048555,1.0918380056910877,1.1,104.23056
2022-10-19,Hungary,47.1625,19.5033,2132490,47798,0,2084692,0.5602370937261136,0.6,96.6035
2022-10-19,Iceland,64.9631,-19.0208,206134,213,0,205921,0.08295574723238282,0.1,3.4125
2022-10-19,Ireland,53.1424,-7.6921,1670377,8010,0,1662367,0.12428332047196532,0.1,49.37796
2022-10-19,Italy,41.87194,12.56738,23214073,178275,0,23035798,1.161265409995049,1.2,604.61828
2022-10-19,Kosovo,42.602636,20.902977,272129,3201,0,268928,0.007716928368531101,0.0,18.45
2022-10-19,Latvia,56.8796,24.6032,946092,6036,0,940056,0.5081958202796345,0.5,18.86202
2022-10-19,Liechtenstein,47.14,9.55,20465,86,0,20379,0.9870510627901294,1.0,0.38137
2022-10-19,Lithuania,55.1694,23.8813,1263538,9369,0,1254169,0.32527711869369974,0.3,27.22291
2022-10-19,Luxembourg,49.8153,6.1296,299022,1139,0,297883,0.9454153874965722,0.9,6.25976
2022-10-19,Malta,35.9375,14.3754,115103,806,0,114297,0.16072561097451848,0.2,4.41539
2022-10-19,Moldova,47.4116,28.3699,592535,11879,0,580656,0.10514146843646367,0.1,40.33963
2022-10-19,Monaco,43.7333,7.4167,14852,63,0,14789,0.5251817936978185,0.5,0.39244
2022-10-19,Montenegro,42.708678,19.37439,282052,2784,0,279268,0.19677222639796918,0.2,6.28062
2022-10-19,Netherlands,52.1326,5.2913,8598636,23394,0,8575242,0.2549125233350964,0.3,171.34873
2022-10-19,North Macedonia,41.6086,21.7453,343824,9556,0,334268,0.10528642561310438,0.1,20.8338
2022-10-19,Norway,60.472,8.4689,1463751,4154,0,1459597,0.03409049763245251,0.0,54.21242
2022-10-19,Poland,51.9194,19.1451,6330904,117973,0,6212931,0.15327984755415655,0.2,378.46605
2022-10-19,Portugal,39.3999,-8.2245,5509424,25128,0,5484296,0.044215148443830066,0.0,101.96707
2022-10-19,Romania,45.9432,24.9668,3281666,67145,0,3214521,0.11686137467981202,0.1,192.37682
2022-10-19,San Marino,43.9424,12.4578,21400,118,0,21282,1.0373831775700935,1.0,0.33938
2022-10-19,Serbia,44.0165,21.0059,2392745,17162,0,2375583,0.3900958940463777,0.4,87.3737
2022-10-19,Slovakia,48.669,19.699,2638637,20530,0,2618107,0.15924888493566944,0.2,54.59643
2022-10-19,Slovenia,46.1512,14.9955,1220889,6864,0,1214025,0.9470967467148939,0.9,20.78931
2022-10-19,Spain,40.463667,-3.74922,13462593,114641,0,13347952,0.15340284000266516,0.2,467.54783
2022-10-19,Sweden,60.128161,18.643501,2604866,20438,0,2584428,0.14254092149077918,0.1,100.9927
2022-10-19,Switzerland,46.8182,8.2275,4164685,14041,0,4150644,0.0,0.0,86.54618
2022-10-19,Turkey,38.9637,35.2433,16919638,101203,0,16818435,0.0,0.0,843.39067
2022-10-19,Ukraine,48.3794,31.1656,5583231,117681,0,5465550,1.8419262967983951,1.8,437.33759
2022-10-19,United Kingdom,55.3781,-3.436,24021973,210919,0,23811054,0.2673593880069718,0.3,678.86004
2022-10-20,Albania,41.1533,20.1683,332719,3592,0,329127,0.04207754892266447,0.0,28.778
2022-10-20,Andorra,42.5063,1.5218,46449,155,0,46294,0.1786906069021938,0.2,0.77265
2022-10-20,Austria,47.5162,14.5501,5379734,20971,0,5358763,1.3636733712112903,1.4,90.064
2022-10-20,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-10-20,Belgium,50.8333,4.469936,4602438,32846,0,4569592,0.3449041573183604,0.3,115.89616
2022-10-20,Bosnia and Herzegovina,43.9159,17.6791,399626,16164,0,383462,0.07006551125302157,0.1,32.80815
2022-10-20,Bulgaria,42.7339,25.4858,1273231,37816,0,1235415,0.3469126969104585,0.3,69.48445
2022-10-20,Croatia,45.1,15.2,1243500,17053,0,1226447,0.2628065942903096,0.3,41.05268
2022-10-20,Cyprus,35.1264,33.4299,593542,1189,0,592353,0.46483652378433205,0.5,12.07361
2022-10-20,Denmark,56.2639,9.5018,3371605,7283,0,3364322,0.2524317053747399,0.3,57.92203
2022-10-20,Estonia,58.5953,25.0136,605622,2729,0,602893,0.1766778617685619,0.2,13.26539
2022-10-20,Finland,61.92411,25.748151,1335318,6407,0,1328911,0.8884026127109798,0.9,55.40718
2022-10-20,France,46.2276,2.2137,36695541,157296,0,36538245,1.0237837888805073,1.0,652.73512
2022-10-20,Germany,51.165691,10.451526,35098062,152278,0,34945784,1.6546070264506343,1.7,837.83945
2022-10-20,Greece,39.0742,21.8243,5081981,33426,0,5048555,1.0918380056910877,1.1,104.23056
2022-10-20,Hungary,47.1625,19.5033,2132490,47798,0,2084692,0.5602370937261136,0.6,96.6035
2022-10-20,Iceland,64.9631,-19.0208,206134,213,0,205921,0.08295574723238282,0.1,3.4125
2022-10-20,Ireland,53.1424,-7.6921,1670377,8010,0,1662367,0.12428332047196532,0.1,49.37796
2022-10-20,Italy,41.87194,12.56738,23254633,178359,0,23076274,1.1371153438542763,1.1,604.61828
2022-10-20,Kosovo,42.602636,20.902977,272131,3201,0,268930,0.006614461417479082,0.0,18.45
2022-10-20,Latvia,56.8796,24.6032,946914,6037,0,940877,0.5093387572683475,0.5,18.86202
2022-10-20,Liechtenstein,47.14,9.55,20470,86,0,20384,0.9965803615046409,1.0,0.38137
2022-10-20,Lithuania,55.1694,23.8813,1264090,9373,0,1254717,0.3108164766749203,0.3,27.22291
2022-10-20,Luxembourg,49.8153,6.1296,299715,1139,0,298576,0.9255459353052066,0.9,6.25976
2022-10-20,Malta,35.9375,14.3754,115136,807,0,114329,0.16936492495831018,0.2,4.41539
2022-10-20,Moldova,47.4116,28.3699,592535,11878,0,580657,0.10514146843646367,0.1,40.33963
2022-10-20,Monaco,43.7333,7.4167,14873,63,0,14810,0.6118469710213138,0.6,0.39244
2022-10-20,Montenegro,42.708678,19.37439,282124,2784,0,279340,0.1860883866668557,0.2,6.28062
2022-10-20,Netherlands,52.1326,5.2913,8598636,23394,0,8575242,0.2549125233350964,0.3,171.34873
2022-10-20,North Macedonia,41.6086,21.7453,343800,9559,0,334241,0.08289703315881326,0.1,20.8338
2022-10-20,Norway,60.472,8.4689,1463839,4187,0,1459652,0.03518146462828221,0.0,54.21242
2022-10-20,Poland,51.9194,19.1451,6332422,117991,0,6214431,0.14708432255462445,0.1,378.46605
2022-10-20,Portugal,39.3999,-8.2245,5509424,25128,0,5484296,0.021653806278115462,0.0,101.96707
2022-10-20,Romania,45.9432,24.9668,3282224,67155,0,3215069,0.11315498271903442,0.1,192.37682
2022-10-20,San Marino,43.9424,12.4578,21400,118,0,21282,0.9299065420560748,0.9,0.33938
2022-10-20,Serbia,44.0165,21.0059,2393928,17169,0,2376759,0.3703536614300848,0.4,87.3737
2022-10-20,Slovakia,48.669,19.699,2639268,20538,0,2618730,0.15023104891204683,0.2,54.59643
2022-10-20,Slovenia,46.1512,14.9955,1222557,6865,0,1215692,0.9044977044015126,0.9,20.78931
2022-10-20,Spain,40.463667,-3.74922,13462593,114641,0,13347952,0.15340284000266516,0.2,467.54783
2022-10-20,Sweden,60.128161,18.643501,2608289,20562,0,2587727,0.13123545742055423,0.1,100.9927
2022-10-20,Switzerland,46.8182,8.2275,4201711,14041,0,4187670,0.8812124394086124,0.9,86.54618
2022-10-20,Turkey,38.9637,35.2433,16919638,101203,0,16818435,0.0,0.0,843.39067
2022-10-20,Ukraine,48.3794,31.1656,5583316,117683,0,5465633,1.8415758663847792,1.8,437.33759
2022-10-20,United Kingdom,55.3781,-3.436,24078702,211035,0,23867667,0.23841816722512701,0.2,678.86004
2022-10-21,Albania,41.1533,20.1683,332739,3592,0,329147,0.042375555615662724,0.0,28.778
2022-10-21,Andorra,42.5063,1.5218,46449,155,0,46294,0.1786906069021938,0.2,0.77265
2022-10-21,Austria,47.5162,14.5501,5387830,20980,0,5366850,1.2687111508715012,1.3,90.064
2022-10-21,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-10-21,Belgium,50.8333,4.469936,4602438,32846,0,4569592,0.3449041573183604,0.3,115.89616
2022-10-21,Bosnia and Herzegovina,43.9159,17.6791,399663,16165,0,383498,0.06330333305810144,0.1,32.80815
2022-10-21,Bulgaria,42.7339,25.4858,1273949,37820,0,1236129,0.3416149312099621,0.3,69.48445
2022-10-21,Croatia,45.1,15.2,1243928,17060,0,1226868,0.25041642281546844,0.3,41.05268
2022-10-21,Cyprus,35.1264,33.4299,596297,1191,0,595106,0.46201808830163493,0.5,12.07361
2022-10-21,Denmark,56.2639,9.5018,3372576,7296,0,3365280,0.24699221010883077,0.2,57.92203
2022-10-21,Estonia,58.5953,25.0136,605622,2729,0,602893,0.1766778617685619,0.2,13.26539
2022-10-21,Finland,61.92411,25.748151,1335318,6407,0,1328911,0.8884026127109798,0.9,55.40718
2022-10-21,France,46.2276,2.2137,36744628,157377,0,36587251,0.989045255812632,1.0,652.73512
2022-10-21,Germany,51.165691,10.451526,35172693,152482,0,35020211,1.6031129603866272,1.6,837.83945
2022-10-21,Greece,39.0742,21.8243,5081981,33426,0,5048555,1.0918380056910877,1.1,104.23056
2022-10-21,Hungary,47.1625,19.5033,2132490,47798,0,2084692,0.5602370937261136,0.6,96.6035
2022-10-21,Iceland,64.9631,-19.0208,206134,213,0,205921,0.08295574723238282,0.1,3.4125
2022-10-21,Ireland,53.1424,-7.6921,1670377,8010,0,1662367,0.12428332047196532,0.1,49.37796
2022-10-21,Italy,41.87194,12.56738,23290747,178450,0,23112297,1.1161943410402424,1.1,604.61828
2022-10-21,Kosovo,42.602636,20.902977,272136,3201,0,268935,0.006981803216039039,0.0,18.45
2022-10-21,Latvia,56.8796,24.6032,947539,6039,0,941500,0.4871567291689313,0.5,18.86202
2022-10-21,Liechtenstein,47.14,9.55,20509,86,0,20423,0.8971670973718855,0.9,0.38137
2022-10-21,Lithuania,55.1694,23.8813,1264602,9373,0,1255229,0.2999362645322402,0.3,27.22291
2022-10-21,Luxembourg,49.8153,6.1296,300099,1139,0,298960,0.7804091316532211,0.8,6.25976
2022-10-21,Malta,35.9375,14.3754,115159,807,0,114352,0.17019946335067168,0.2,4.41539
2022-10-21,Moldova,47.4116,28.3699,592535,11878,0,580657,0.10514146843646367,0.1,40.33963
2022-10-21,Monaco,43.7333,7.4167,14885,63,0,14822,0.6919717836748405,0.7,0.39244
2022-10-21,Montenegro,42.708678,19.37439,282185,2785,0,279400,0.1739993266828499,0.2,6.28062
2022-10-21,Netherlands,52.1326,5.2913,8605638,23417,0,8582221,0.20778238638436802,0.2,171.34873
2022-10-21,North Macedonia,41.6086,21.7453,343850,9559,0,334291,0.07706848916678784,0.1,20.8338
2022-10-21,Norway,60.472,8.4689,1463927,4187,0,1459740,0.03620399104600161,0.0,54.21242
2022-10-21,Poland,51.9194,19.1451,6333591,118015,0,6215576,0.13796280814470022,0.1,378.46605
2022-10-21,Portugal,39.3999,-8.2245,5509424,25128,0,5484296,0.0,0.0,101.96707
2022-10-21,Romania,45.9432,24.9668,3282751,67161,0,3215590,0.1098468936571796,0.1,192.37682
2022-10-21,San Marino,43.9424,12.4578,21452,119,0,21333,0.964944993473802,1.0,0.33938
2022-10-21,Serbia,44.0165,21.0059,2394984,17171,0,2377813,0.35390633089824397,0.4,87.3737
2022-10-21,Slovakia,48.669,19.699,2639764,20543,0,2619221,0.14429320196805473,0.1,54.59643
2022-10-21,Slovenia,46.1512,14.9955,1223928,6868,0,1217060,0.8679432123458243,0.9,20.78931
2022-10-21,Spain,40.463667,-3.74922,13486386,114862,0,13371524,0.17642235658982325,0.2,467.54783
2022-10-21,Sweden,60.128161,18.643501,2608289,20562,0,2587727,0.13123545742055423,0.1,100.9927
2022-10-21,Switzerland,46.8182,8.2275,4201711,14042,0,4187669,0.8812124394086124,0.9,86.54618
2022-10-21,Turkey,38.9637,35.2433,16919638,101203,0,16818435,0.0,0.0,843.39067
2022-10-21,Ukraine,48.3794,31.1656,5583411,117684,0,5465727,1.840434100230128,1.8,437.33759
2022-10-21,United Kingdom,55.3781,-3.436,24079325,211135,0,23868190,0.23932979848895267,0.2,678.86004
2022-10-22,Albania,41.1533,20.1683,332754,3592,0,329162,0.040570511549072284,0.0,28.778
2022-10-22,Andorra,42.5063,1.5218,46449,155,0,46294,0.1786906069021938,0.2,0.77265
2022-10-22,Austria,47.5162,14.5501,5387830,20980,0,5366850,1.04877102655429,1.0,90.064
2022-10-22,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-10-22,Belgium,50.8333,4.469936,4602438,32846,0,4569592,0.3449041573183604,0.3,115.89616
2022-10-22,Bosnia and Herzegovina,43.9159,17.6791,399663,16165,0,383498,0.06330333305810144,0.1,32.80815
2022-10-22,Bulgaria,42.7339,25.4858,1274169,37821,0,1236348,0.3435180105621782,0.3,69.48445
2022-10-22,Croatia,45.1,15.2,1244365,17070,0,1227295,0.2396402984654824,0.2,41.05268
2022-10-22,Cyprus,35.1264,33.4299,596297,1191,0,595106,0.46201808830163493,0.5,12.07361
2022-10-22,Denmark,56.2639,9.5018,3372576,7296,0,3365280,0.24699221010883077,0.2,57.92203
2022-10-22,Estonia,58.5953,25.0136,605622,2729,0,602893,0.1766778617685619,0.2,13.26539
2022-10-22,Finland,61.92411,25.748151,1335318,6407,0,1328911,0.8884026127109798,0.9,55.40718
2022-10-22,France,46.2276,2.2137,36744628,157377,0,36587251,0.989045255812632,1.0,652.73512
2022-10-22,Germany,51.165691,10.451526,35172694,152482,0,35020212,1.6031100716936837,1.6,837.83945
2022-10-22,Greece,39.0742,21.8243,5081981,33426,0,5048555,1.0918380056910877,1.1,104.23056
2022-10-22,Hungary,47.1625,19.5033,2132490,47798,0,2084692,0.5602370937261136,0.6,96.6035
2022-10-22,Iceland,64.9631,-19.0208,206134,213,0,205921,0.08295574723238282,0.1,3.4125
2022-10-22,Ireland,53.1424,-7.6921,1670377,8010,0,1662367,0.12428332047196532,0.1,49.37796
2022-10-22,Italy,41.87194,12.56738,23322522,178542,0,23143980,1.083832185901679,1.1,604.61828
2022-10-22,Kosovo,42.602636,20.902977,272138,3201,0,268937,0.006981751905283349,0.0,18.45
2022-10-22,Latvia,56.8796,24.6032,947539,6039,0,941500,0.4871567291689313,0.5,18.86202
2022-10-22,Liechtenstein,47.14,9.55,20509,86,0,20423,0.8971670973718855,0.9,0.38137
2022-10-22,Lithuania,55.1694,23.8813,1265081,9373,0,1255708,0.2882028897754373,0.3,27.22291
2022-10-22,Luxembourg,49.8153,6.1296,300099,1139,0,298960,0.7804091316532211,0.8,6.25976
2022-10-22,Malta,35.9375,14.3754,115176,808,0,114368,0.1658331596860457,0.2,4.41539
2022-10-22,Moldova,47.4116,28.3699,592535,11878,0,580657,0.10514146843646367,0.1,40.33963
2022-10-22,Monaco,43.7333,7.4167,14885,63,0,14822,0.6382264024185421,0.6,0.39244
2022-10-22,Montenegro,42.708678,19.37439,282241,2785,0,279456,0.16865019610899903,0.2,6.28062
2022-10-22,Netherlands,52.1326,5.2913,8605638,23417,0,8582221,0.20778238638436802,0.2,171.34873
2022-10-22,North Macedonia,41.6086,21.7453,343850,9559,0,334291,0.07706848916678784,0.1,20.8338
2022-10-22,Norway,60.472,8.4689,1463958,4187,0,1459771,0.035520144703604886,0.0,54.21242
2022-10-22,Poland,51.9194,19.1451,6334706,118029,0,6216677,0.1303927917096705,0.1,378.46605
2022-10-22,Portugal,39.3999,-8.2245,5509424,25128,0,5484296,0.0,0.0,101.96707
2022-10-22,Romania,45.9432,24.9668,3283147,67161,0,3215986,0.10733604069510137,0.1,192.37682
2022-10-22,San Marino,43.9424,12.4578,21452,119,0,21333,0.964944993473802,1.0,0.33938
2022-10-22,Serbia,44.0165,21.0059,2395887,17176,0,2378711,0.3424618940709641,0.3,87.3737
2022-10-22,Slovakia,48.669,19.699,2640305,20551,0,2619754,0.13835522789980703,0.1,54.59643
2022-10-22,Slovenia,46.1512,14.9955,1225251,6870,0,1218381,0.8230966552975676,0.8,20.78931
2022-10-22,Spain,40.463667,-3.74922,13486386,114862,0,13371524,0.17642235658982325,0.2,467.54783
2022-10-22,Sweden,60.128161,18.643501,2608289,20562,0,2587727,0.13123545742055423,0.1,100.9927
2022-10-22,Switzerland,46.8182,8.2275,4201711,14042,0,4187669,0.8812124394086124,0.9,86.54618
2022-10-22,Turkey,38.9637,35.2433,16919638,101203,0,16818435,0.0,0.0,843.39067
2022-10-22,Ukraine,48.3794,31.1656,5583518,117686,0,5465832,1.8400406338799302,1.8,437.33759
2022-10-22,United Kingdom,55.3781,-3.436,24079325,211242,0,23868083,0.23932979848895267,0.2,678.86004
2022-10-23,Albania,41.1533,20.1683,332772,3592,0,329180,0.04026781099371341,0.0,28.778
2022-10-23,Andorra,42.5063,1.5218,46449,155,0,46294,0.1786906069021938,0.2,0.77265
2022-10-23,Austria,47.5162,14.5501,5387830,20980,0,5366850,0.8775703761996945,0.9,90.064
2022-10-23,Belarus,53.7098,27.9534,994037,7118,0,986919,0.0,0.0,94.49321
2022-10-23,Belgium,50.8333,4.469936,4602438,32846,0,4569592,0.3449041573183604,0.3,115.89616
2022-10-23,Bosnia and Herzegovina,43.9159,17.6791,399663,16165,0,383498,0.06330333305810144,0.1,32.80815
2022-10-23,Bulgaria,42.7339,25.4858,1274336,37821,0,1236515,0.3338993797554177,0.3,69.48445
2022-10-23,Croatia,45.1,15.2,1244642,17076,0,1227566,0.23123114919792198,0.2,41.05268
2022-10-23,Cyprus,35.1264,33.4299,596297,1191,0,595106,0.46201808830163493,0.5,12.07361
2022-10-23,Denmark,56.2639,9.5018,3372576,7296,0,3365280,0.24699221010883077,0.2,57.92203
2022-10-23,Estonia,58.5953,25.0136,605622,2729,0,602893,0.1766778617685619,0.2,13.26539
2022-10-23,Finland,61.92411,25.748151,1335318,6407,0,1328911,0.8884026127109798,0.9,55.40718
